"subNum","trial_number","cuedAR","uncuedAR","responseAR","response_error","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","uncued_motion_dir","arDiff","pairAvg","cuedMotDir","pairGlobalOrg","pairMotDirSameness","pairMotDirSameness_wRandom","pairMotSame","pairMotDiff","pairMotRandom","pairSameARCat","pairAR_sameCondition","motDirComp","pairMotCoherent","pairMotDiago","id","corrCoeff","corrPval"
19108,133,-0.46332,-0.46332,0.04633,0.50965,6101,4,2,0,270,1,0,9999,9999,0,-0.46332,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,1,-0.46332,-0.46332,-0.04633,0.41699,5935,1,2,0,180,0,0,9999,9999,0,-0.46332,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,96,-0.46332,-0.46332,-0.37066,0.09266,3796,4,2,90,270,2,1,270,90,0,-0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,18,-0.46332,-0.46332,-0.41699,0.04633,2406,2,2,90,180,1,1,180,90,0,-0.46332,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,111,-0.41699,-0.41699,0.27799,0.69498,6504,2,2,270,0,2,1,0,270,0,-0.41699,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,12,-0.41699,-0.41699,0.13899,0.55598,4457,1,2,270,0,0,0,9999,9999,0,-0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,133,-0.41699,-0.41699,0.13899,0.55598,1898,3,1,90,180,2,1,90,180,0,-0.41699,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,75,-0.41699,-0.41699,-0.27799,0.139,6998,1,1,270,0,0,1,270,0,0,-0.41699,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,58,-0.41699,-0.41699,-0.60231,-0.18533,2694,2,1,270,180,0,1,270,180,0,-0.41699,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,39,-0.37066,-0.37066,0.50965,0.8803,2009,4,1,90,270,2,1,90,270,0,-0.37066,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,35,-0.37066,-0.37066,-0.139,0.23166,2518,1,1,180,0,1,1,180,0,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,70,-0.37066,-0.37066,-0.37066,0,1782,1,2,90,90,1,1,90,90,0,-0.37066,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,143,-0.32432,-0.32432,0.09266,0.41699,2277,2,1,180,0,1,0,9999,9999,0,-0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,143,-0.32432,-0.32432,0.09266,0.41699,2277,2,1,180,0,1,0,9999,9999,0,-0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,100,-0.32432,-0.32432,-0.37066,-0.04633,2655,1,1,90,90,2,1,90,90,0,-0.32432,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,57,-0.32432,-0.32432,-0.46332,-0.139,4535,2,2,0,0,2,1,0,0,0,-0.32432,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,13,-0.27799,-0.27799,0,0.27799,3375,2,2,270,0,0,1,0,270,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,94,-0.27799,-0.27799,0,0.27799,2147,2,2,270,180,2,1,180,270,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,118,-0.27799,-0.27799,-0.04633,0.23166,2449,2,2,270,0,1,1,0,270,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,118,-0.27799,-0.27799,-0.04633,0.23166,2449,2,2,270,0,1,1,0,270,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,114,-0.27799,-0.27799,-0.09266,0.18533,2728,2,2,90,270,2,0,9999,9999,0,-0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,57,-0.27799,-0.27799,-0.27799,0,2033,3,2,180,180,1,0,9999,9999,0,-0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,27,-0.27799,-0.27799,-0.50965,-0.23166,2866,1,2,180,180,1,0,9999,9999,0,-0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,138,-0.23166,-0.23166,-0.41699,-0.18533,2087,4,2,270,180,2,1,180,270,0,-0.23166,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,21,-0.23166,-0.23166,-0.50965,-0.27799,2993,2,2,0,270,0,1,270,0,0,-0.23166,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,119,-0.18533,-0.18533,0.46332,0.64865,2747,1,2,90,270,1,1,270,90,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,119,-0.18533,-0.18533,0.46332,0.64865,2747,1,2,90,270,1,1,270,90,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,85,-0.18533,-0.18533,0.23166,0.41699,3608,2,1,180,90,2,1,180,90,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,130,-0.18533,-0.18533,0.09266,0.27799,2798,2,2,270,180,2,1,180,270,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,97,-0.18533,-0.18533,-0.04633,0.139,1876,1,1,180,90,1,1,180,90,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,126,-0.18533,-0.18533,-0.04633,0.139,2558,1,1,90,270,1,1,90,270,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,126,-0.18533,-0.18533,-0.04633,0.139,2558,1,1,90,270,1,1,90,270,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,29,-0.18533,-0.18533,-0.18533,0,5827,2,2,270,90,0,1,90,270,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,11,-0.18533,-0.18533,-0.18533,0,3162,4,1,270,90,1,1,270,90,0,-0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,122,-0.18533,-0.18533,-0.27799,-0.09266,2154,4,2,90,270,0,1,270,90,0,-0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,122,-0.18533,-0.18533,-0.27799,-0.09266,2154,4,2,90,270,0,1,270,90,0,-0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,102,-0.18533,-0.18533,-0.32432,-0.139,4980,2,2,0,0,0,1,0,0,0,-0.18533,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,34,-0.139,-0.139,0.55598,0.69498,2519,4,1,0,90,1,0,9999,9999,0,-0.139,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,5,-0.139,-0.139,0.18533,0.32432,2144,1,1,90,180,1,1,90,180,0,-0.139,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,103,-0.139,-0.139,-0.04633,0.09266,2803,4,1,90,0,1,0,9999,9999,0,-0.139,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,63,-0.139,-0.139,-0.04633,0.09266,2345,2,2,180,180,2,1,180,180,0,-0.139,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,81,-0.139,-0.139,-0.09266,0.04633,2794,3,2,180,90,0,0,9999,9999,0,-0.139,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,45,-0.139,-0.139,-0.139,0,3451,2,1,90,0,1,1,90,0,0,-0.139,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,145,-0.139,-0.139,-0.23166,-0.09266,2414,2,2,0,180,1,1,180,0,0,-0.139,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,145,-0.139,-0.139,-0.23166,-0.09266,2414,2,2,0,180,1,1,180,0,0,-0.139,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,50,-0.139,-0.139,-0.50965,-0.37065,2354,3,1,270,180,1,1,270,180,0,-0.139,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,61,-0.09266,-0.09266,0.46332,0.55598,2237,2,2,0,270,2,1,270,0,0,-0.09266,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,64,-0.09266,-0.09266,0,0.09266,1800,1,2,270,270,1,1,270,270,0,-0.09266,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,52,-0.09266,-0.09266,-0.50965,-0.41699,2180,4,1,90,90,2,1,90,90,0,-0.09266,1,1,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,98,-0.04633,-0.04633,0.09266,0.139,3425,4,2,270,90,2,1,90,270,0,-0.04633,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,128,-0.04633,-0.04633,-0.04633,0,3814,1,2,270,270,1,1,270,270,0,-0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,128,-0.04633,-0.04633,-0.04633,0,3814,1,2,270,270,1,1,270,270,0,-0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,130,-0.04633,-0.04633,-0.27799,-0.23166,5331,3,2,90,90,0,0,9999,9999,0,-0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,130,-0.04633,-0.04633,-0.27799,-0.23166,5331,3,2,90,90,0,0,9999,9999,0,-0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,59,0,0,0.50965,0.50965,9695,1,1,270,0,2,0,9999,9999,0,0,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,115,0,0,0.46332,0.46332,2039,1,1,90,0,2,1,90,0,0,0,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,96,0,0,0.32432,0.32432,4411,2,1,180,270,0,1,180,270,0,0,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,6,0,0,0,0,2401,2,1,180,0,2,1,180,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,93,0,0,0,0,1532,4,2,270,180,2,1,180,270,0,0,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,46,0,0,-0.04633,-0.04633,2286,4,2,180,90,1,1,90,180,0,0,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,51,0,0,-0.139,-0.139,1718,4,1,0,180,2,1,0,180,0,0,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,142,0.04633,0.04633,0.13899,0.09266,4116,3,1,180,270,0,0,9999,9999,0,0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,142,0.04633,0.04633,0.13899,0.09266,4116,3,1,180,270,0,0,9999,9999,0,0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,9,0.04633,0.04633,-0.04633,-0.09266,2202,1,2,90,270,1,1,270,90,0,0.04633,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,125,0.04633,0.04633,-0.18533,-0.23166,1277,1,2,270,180,0,1,180,270,0,0.04633,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,125,0.04633,0.04633,-0.18533,-0.23166,1277,1,2,270,180,0,1,180,270,0,0.04633,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,99,0.04633,0.04633,-0.18533,-0.23166,1782,1,2,90,0,2,0,9999,9999,0,0.04633,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,146,0.04633,0.04633,-0.23166,-0.27799,2744,1,2,90,90,0,1,90,90,0,0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,146,0.04633,0.04633,-0.23166,-0.27799,2744,1,2,90,90,0,1,90,90,0,0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,105,0.09266,0.09266,0.50965,0.41699,2286,1,1,270,0,0,1,270,0,0,0.09266,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,21,0.09266,0.09266,0.37065,0.27799,1690,3,1,270,90,1,0,9999,9999,0,0.09266,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,131,0.09266,0.09266,0.04633,-0.04633,2216,4,2,0,180,2,0,9999,9999,0,0.09266,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,64,0.09266,0.09266,-0.41699,-0.50965,2795,2,2,90,90,2,0,9999,9999,0,0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,44,0.09266,0.09266,-0.46332,-0.55598,4010,4,1,270,0,2,1,270,0,0,0.09266,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,38,0.13899,0.13899,0.50965,0.37065,2550,2,2,270,270,2,1,270,270,0,0.13899,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,117,0.13899,0.13899,0.09266,-0.04633,1697,3,2,270,180,2,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,134,0.13899,0.13899,0,-0.139,2388,2,1,180,90,2,1,180,90,0,0.13899,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,72,0.13899,0.13899,-0.04633,-0.18533,2637,2,2,180,180,0,1,180,180,0,0.13899,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,39,0.13899,0.13899,-0.09266,-0.23166,1874,3,1,0,180,1,1,0,180,0,0.13899,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,107,0.18533,0.18533,0.37065,0.18533,2681,2,1,180,180,1,1,180,180,0,0.18533,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,127,0.18533,0.18533,-0.04633,-0.23166,2124,2,1,0,90,1,1,0,90,0,0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,127,0.18533,0.18533,-0.04633,-0.23166,2124,2,1,0,90,1,1,0,90,0,0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,118,0.18533,0.18533,-0.04633,-0.23166,1764,2,1,270,90,2,1,270,90,0,0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,71,0.18533,0.18533,-0.09266,-0.27799,2023,4,2,0,180,2,1,180,0,0,0.18533,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,73,0.23166,0.23166,0.41699,0.18533,4803,4,2,90,270,0,1,270,90,0,0.23166,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,104,0.23166,0.23166,-0.04633,-0.27799,4918,3,1,90,90,0,1,90,90,0,0.23166,1,1,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,56,0.27799,0.27799,0.60231,0.32432,2594,2,1,0,0,0,1,0,0,0,0.27799,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,103,0.27799,0.27799,0.55598,0.27799,3720,2,1,180,180,2,1,180,180,0,0.27799,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,77,0.27799,0.27799,0.50965,0.23166,2731,3,2,0,270,1,0,9999,9999,0,0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,73,0.27799,0.27799,0.50965,0.23166,1789,2,2,0,0,2,1,0,0,0,0.27799,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,95,0.27799,0.27799,0.46332,0.18533,3369,2,1,180,270,0,0,9999,9999,0,0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,75,0.27799,0.27799,0.46332,0.18533,1836,4,1,270,0,1,1,270,0,0,0.27799,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,141,0.27799,0.27799,0.37065,0.09266,3336,3,1,270,270,2,1,270,270,0,0.27799,1,1,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,79,0.27799,0.27799,-0.37066,-0.64865,1858,4,1,270,90,0,1,270,90,0,0.27799,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,111,0.32432,0.32432,0.60231,0.27799,2628,1,2,90,270,1,1,270,90,0,0.32432,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,113,0.32432,0.32432,0.50965,0.18533,2304,2,1,180,270,0,1,180,270,0,0.32432,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,72,0.32432,0.32432,0.50965,0.18533,1571,2,2,180,270,1,0,9999,9999,0,0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,26,0.32432,0.32432,0.32432,0,4100,1,2,180,180,0,1,180,180,0,0.32432,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,78,0.32432,0.32432,0.04633,-0.27799,2497,1,2,90,270,0,1,270,90,0,0.32432,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,82,0.32432,0.32432,0.04633,-0.27799,2180,4,1,270,270,0,1,270,270,0,0.32432,1,1,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,85,0.32432,0.32432,-0.18533,-0.50965,3918,4,1,270,180,0,1,270,180,0,0.32432,1,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,31,0.37065,0.37065,0.55598,0.18533,1726,1,1,180,180,1,1,180,180,0,0.37065,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,96,0.37065,0.37065,0.50965,0.139,2353,4,2,90,0,1,1,0,90,0,0.37065,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,21,0.37065,0.37065,0.46332,0.09266,1585,4,2,180,90,2,0,9999,9999,0,0.37065,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,33,0.37065,0.37065,0.32432,-0.04633,2436,4,1,90,90,0,0,9999,9999,0,0.37065,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,54,0.37065,0.37065,0.32432,-0.04633,94208,2,1,90,270,1,1,90,270,0,0.37065,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,101,0.37065,0.37065,0.09266,-0.27799,3754,2,2,0,270,2,1,270,0,0,0.37065,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,16,0.37065,0.37065,-0.139,-0.50965,1767,3,1,0,0,2,1,0,0,0,0.37065,0,1,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,130,0.41699,0.41699,0.55598,0.139,5464,2,1,0,0,1,1,0,0,0,0.41699,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,130,0.41699,0.41699,0.55598,0.139,5464,2,1,0,0,1,1,0,0,0,0.41699,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,94,0.41699,0.41699,0.41699,0,2091,4,2,180,0,1,1,0,180,0,0.41699,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,89,0.41699,0.41699,0.41699,0,2339,1,2,0,0,2,1,0,0,0,0.41699,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,31,0.41699,0.41699,0.23166,-0.18533,1963,4,2,180,0,2,1,0,180,0,0.41699,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,68,0.46332,0.46332,0.60231,0.139,2349,2,2,0,0,2,1,0,0,0,0.46332,0,0,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,7,0.46332,0.46332,0.55598,0.09266,1492,4,2,180,0,2,1,0,180,0,0.46332,0,1,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,128,0.46332,0.46332,0.50965,0.04633,3110,2,2,90,180,2,1,180,90,0,0.46332,0,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,90,0.46332,0.46332,0.46332,0,5912,1,2,180,270,1,1,270,180,0,0.46332,1,0,0,0,0,1,0,1,1,3,1,0,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,40,0.46332,0.46332,0.04633,-0.41699,2811,3,1,90,180,0,0,9999,9999,0,0.46332,2,1,1,2,0,0,1,1,1,2,0,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,144,0.46332,0.46332,0.04633,-0.41699,3772,4,2,0,0,0,1,0,0,0,0.46332,0,1,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,144,0.46332,0.46332,0.04633,-0.41699,3772,4,2,0,0,0,1,0,0,0,0.46332,0,1,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,60,0.46332,0.46332,0.04633,-0.41699,3254,2,2,90,90,2,1,90,90,0,0.46332,1,0,1,1,1,0,0,1,1,1,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,122,0.46332,0.46332,-0.139,-0.60231,3049,4,1,180,180,1,1,180,180,0,0.46332,0,1,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19108,122,0.46332,0.46332,-0.139,-0.60231,3049,4,1,180,180,1,1,180,180,0,0.46332,0,1,1,1,1,0,0,1,1,0,1,1,"o40",0.556797969710587,0.00000000000000000000000000000000000000000392779343938923
19114,61,-0.46332,-0.46332,0.04633,0.50965,3054,4,2,270,0,1,1,0,270,0,-0.46332,0,1,0,0,0,1,0,1,1,3,1,0,"o41",0.705444301969595,0.000000000000000000000000000000000000000000000000000000000000000000000000000127080373422668
